Frame,L_PosX,L_PosY,L_PosZ,L_eulerAnglesX,L_eulerAnglesY,L_eulerAnglesZ,L_RotX,L_RotY,L_RotZ,L_RotW,MatrixM00,MatrixM01,MatrixM02,MatrixM03,MatrixM10,MatrixM11,MatrixM12,MatrixM13,MatrixM20,MatrixM21,MatrixM22,MatrixM23,MatrixM30,MatrixM31,MatrixM32,MatrixM33,FocalLength
84,-31.13857,1.079876,-27.70735,0.0003316485,27.77069,-0.00131965,-4.596955E-08,-0.2399797,1.187414E-05,-0.9707779
85,-31.11942,1.079876,-27.66734,0.0003337402,28.40586,-0.001357877,8.400297E-08,-0.245357,1.220209E-05,-0.9694328
86,-31.09988,1.079876,-27.62763,0.0003284116,29.04912,-0.001393813,2.761594E-07,-0.2507949,1.249334E-05,-0.9680402
87,-31.07957,1.079876,-27.58752,0.0003303463,29.71104,-0.001427427,4.072089E-07,-0.2563825,1.27794E-05,-0.9665754
88,-31.05843,1.079876,-27.54709,0.0003339496,30.3934,-0.001465881,5.409202E-07,-0.2621336,1.310883E-05,-0.9650316
89,-31.03722,1.079876,-27.5077,0.0003317227,31.08128,-0.001503904,7.272212E-07,-0.2679218,1.341982E-05,-0.9634407
90,-31.01601,1.079876,-27.46943,0.0003311859,31.76838,-0.001542347,9.039985E-07,-0.2736939,1.37366E-05,-0.9618169
91,-30.99379,1.079876,-27.43055,0.0003313142,32.47882,-0.001581562,1.083773E-06,-0.2796516,1.405961E-05,-0.9601016
92,-30.97099,1.079876,-27.39178,0.0003325759,33.20343,-0.001622109,1.2632E-06,-0.285717,1.439472E-05,-0.9583141
93,-30.9478,1.079877,-27.3535,0.0003354218,33.94129,-0.001662512,1.435021E-06,-0.2918817,1.473076E-05,-0.9564545
94,-30.92386,1.079877,-27.3152,0.0003320054,34.69751,-0.001704772,1.670626E-06,-0.2981872,1.506409E-05,-0.9545075
95,-30.89971,1.079877,-27.27764,0.0003311502,35.45537,-0.001746856,1.889151E-06,-0.3044933,1.540026E-05,-0.9525145
96,-30.87511,1.079877,-27.24051,0.0003349499,36.22714,-0.001780718,2.053183E-06,-0.3109016,1.567834E-05,-0.9504421
97,-30.8506,1.079877,-27.20464,0.0003358175,36.99556,-0.001824755,2.273015E-06,-0.3172679,1.603107E-05,-0.948336
98,-30.82495,1.079877,-27.16814,0.0003330241,37.79166,-0.001871482,2.539451E-06,-0.3238485,1.639279E-05,-0.946109
99,-30.798,1.079877,-27.13095,0.0003291934,38.61892,-0.001911876,2.805837E-06,-0.3306702,1.669565E-05,-0.9437464
100,-30.77111,1.079877,-27.09495,0.0003285415,39.44133,-0.001957607,3.065606E-06,-0.3374348,1.704884E-05,-0.9413489
101,-30.74451,1.079877,-27.06039,0.0003282127,40.25321,-0.002000447,3.317653E-06,-0.3440958,1.737672E-05,-0.9389346
102,-30.71719,1.079877,-27.02587,0.0003296455,41.08342,-0.002045879,3.570866E-06,-0.3508891,1.772788E-05,-0.936417
103,-30.68965,1.079877,-26.99214,0.0003316198,41.90626,-0.002089673,3.818647E-06,-0.3576041,1.806484E-05,-0.9338733
104,-30.65988,1.079877,-26.95673,0.0003336286,42.77778,-0.002131521,4.072787E-06,-0.3646962,1.838171E-05,-0.9311265
105,-30.62996,1.079877,-26.92221,0.0003312029,43.64257,-0.002178347,4.382939E-06,-0.3717127,1.872194E-05,-0.9283478
106,-30.60088,1.079877,-26.88969,0.0003252529,44.4757,-0.002227021,4.727753E-06,-0.3784523,1.90631E-05,-0.9256208
107,-30.57014,1.079877,-26.85631,0.0003352917,45.3476,-0.002271351,4.940952E-06,-0.3854842,1.94173E-05,-0.9227145
108,-30.53942,1.079878,-26.82396,0.0003405901,46.20918,-0.00231794,5.203816E-06,-0.3924108,1.97717E-05,-0.9197901
109,-30.50912,1.079878,-26.79301,0.0003362304,47.04936,-0.002360382,5.531357E-06,-0.399144,2.005742E-05,-0.9168882
110,-30.4771,1.079878,-26.76132,0.0003346486,47.92239,-0.002406581,5.860347E-06,-0.4061178,2.03775E-05,-0.9138207
111,-30.44411,1.079878,-26.72963,0.000335584,48.80538,-0.002456693,6.190433E-06,-0.4131472,2.073336E-05,-0.9106643
112,-30.41103,1.079878,-26.69892,0.0003380875,49.67636,-0.002505709,6.507692E-06,-0.4200569,2.108307E-05,-0.9074978
113,-30.37786,1.079878,-26.66911,0.0003322259,50.53669,-0.002554009,6.891971E-06,-0.4268583,2.139294E-05,-0.9043186
114,-30.34425,1.079878,-26.63986,0.0003325522,51.39656,-0.002601652,7.230029E-06,-0.433632,2.171651E-05,-0.9010901
115,-30.31194,1.079878,-26.61265,0.0003322084,52.20593,-0.002654044,7.587093E-06,-0.4399857,2.207415E-05,-0.8980049
116,-30.27656,1.079878,-26.58382,0.0003314793,53.07351,-0.002698781,7.934108E-06,-0.4467719,2.23625E-05,-0.894648
117,-30.24076,1.079878,-26.55562,0.0003363198,53.93324,-0.002743096,8.239377E-06,-0.4534713,2.266618E-05,-0.8912709
118,-30.2065,1.079878,-26.52957,0.0003388381,54.73988,-0.00279451,8.585479E-06,-0.4597339,2.301617E-05,-0.8880568
119,-30.17004,1.079879,-26.50281,0.0003304346,55.5809,-0.002850706,9.047689E-06,-0.4662392,2.335218E-05,-0.8846587
120,-30.13333,1.079879,-26.47681,0.0003281941,56.39907,-0.002906919,9.463231E-06,-0.4725436,2.371008E-05,-0.8813074
121,-30.09671,1.079879,-26.45181,0.0003309605,57.19353,-0.002944873,9.764721E-06,-0.4786423,2.394627E-05,-0.87801
122,-30.06093,1.079879,-26.42824,0.0003283556,57.9525,-0.002998766,1.017083E-05,-0.484447,2.428148E-05,-0.8748206
123,-30.02268,1.079879,-26.40391,0.0003288265,58.74636,-0.003056644,1.058296E-05,-0.4904959,2.465261E-05,-0.8714435
124,-29.98436,1.079879,-26.38038,0.000336825,59.51792,-0.003100797,1.087936E-05,-0.4963523,2.494993E-05,-0.8681212
125,-29.94645,1.079879,-26.35794,0.000337173,60.26304,-0.003158544,1.129171E-05,-0.5019866,2.531603E-05,-0.8648754
126,-29.9077,1.079879,-26.33576,0.0003350145,61.0083,-0.003203915,1.167332E-05,-0.5076008,2.557363E-05,-0.8615924
127,-29.86923,1.079879,-26.3145,0.0003332015,61.72445,-0.003259804,1.209668E-05,-0.5129755,2.591073E-05,-0.8584034
128,-29.82969,1.079879,-26.29336,0.000336831,62.44669,-0.003312391,1.247055E-05,-0.5183755,2.624282E-05,-0.8551531
129,-29.79003,1.07988,-26.27287,0.0003378854,63.15155,-0.003370708,1.289037E-05,-0.5236257,2.6604E-05,-0.8519484
130,-29.7506,1.07988,-26.25318,0.0003319933,63.8299,-0.003421359,1.332496E-05,-0.5286599,2.687525E-05,-0.8488338
131,-29.7103,1.07988,-26.23369,0.0003358341,64.50979,-0.003469696,1.368095E-05,-0.5336867,2.717033E-05,-0.8456823
132,-29.66997,1.07988,-26.21483,0.0003272099,65.16954,-0.003526655,1.416826E-05,-0.5385469,2.746941E-05,-0.8425956
133,-29.62936,1.07988,-26.19646,0.0003299894,65.81667,-0.003575011,1.453206E-05,-0.5432966,2.775641E-05,-0.8395408
134,-29.58907,1.07988,-26.17879,0.0003276034,66.4413,-0.003639071,1.500683E-05,-0.5478648,2.813304E-05,-0.836567
135,-29.54769,1.07988,-26.16122,0.0003313823,67.06404,-0.003689199,1.537366E-05,-0.552403,2.843393E-05,-0.8335772
136,-29.50638,1.07988,-26.1442,0.0003329762,67.66768,-0.003743712,1.577655E-05,-0.5567864,2.875546E-05,-0.8306558
137,-29.46501,1.07988,-26.12774,0.0003337662,68.25568,-0.00379962,1.619191E-05,-0.5610412,2.908186E-05,-0.8277878
138,-29.42452,1.07988,-26.1121,0.0003345398,68.80827,-0.003852955,1.658938E-05,-0.5650266,2.939128E-05,-0.8250728
139,-29.38202,1.07988,-26.09616,0.0003352503,69.37949,-0.003909147,1.700966E-05,-0.5691323,2.971495E-05,-0.822246
140,-29.33998,1.07988,-26.08087,0.0003357379,69.92178,-0.003963631,1.741906E-05,-0.5730171,3.002622E-05,-0.8195434
141,-29.29798,1.079881,-26.06609,0.0003359961,70.44647,-0.004017487,1.782559E-05,-0.5767636,3.033138E-05,-0.816911
142,-29.25681,1.079881,-26.05197,0.0003359364,70.93826,-0.004069143,1.821759E-05,-0.5802642,3.062143E-05,-0.8144283
143,-29.21391,1.079881,-26.03768,0.0003356714,71.44179,-0.004122819,1.862732E-05,-0.5838373,3.092002E-05,-0.8118707
144,-29.17195,1.079881,-26.02413,0.0003316183,71.90945,-0.004184188,1.909643E-05,-0.5871457,3.125649E-05,-0.8094812
145,-29.13025,1.079881,-26.01103,0.0003294305,72.35724,-0.004236172,1.950163E-05,-0.5903045,3.153654E-05,-0.8071807
146,-29.08695,1.079881,-25.99779,0.0003383276,72.81381,-0.004288814,1.983729E-05,-0.5935159,3.187439E-05,-0.8048223
147,-29.04468,1.079881,-25.98525,0.0003343493,73.23577,-0.004349216,2.02968E-05,-0.5964755,3.220349E-05,-0.8026314
148,-29.00179,1.079881,-25.97289,0.0003310951,73.65194,-0.004401095,2.070771E-05,-0.5993865,3.247494E-05,-0.8004598
149,-28.95951,1.079881,-25.96103,0.0003358676,74.04395,-0.00446014,2.109568E-05,-0.6021213,3.284037E-05,-0.7984046
150,-28.91748,1.079881,-25.94952,0.0003300536,74.41788,-0.004519673,2.15573E-05,-0.6047234,3.315444E-05,-0.7964356
151,-28.87409,1.079882,-25.93796,0.000336613,74.79888,-0.00457131,2.189564E-05,-0.6073681,3.347533E-05,-0.7944206
152,-28.83166,1.079882,-25.92695,0.000330272,75.14928,-0.004629393,2.235084E-05,-0.6097944,3.377621E-05,-0.7925597
153,-28.78935,1.079882,-25.91626,0.0003327608,75.48698,-0.004688155,2.2747E-05,-0.6121274,3.412899E-05,-0.7907591
154,-28.74537,1.079882,-25.90541,0.0003396593,75.84075,-0.004739965,2.308263E-05,-0.6145658,3.445226E-05,-0.7888656
155,-28.70241,1.079882,-25.89508,0.0003323625,76.16573,-0.004798602,2.354598E-05,-0.6168005,3.475016E-05,-0.7871196
156,-28.65977,1.079882,-25.88507,0.0003343712,76.47073,-0.00485643,2.393695E-05,-0.6188934,3.50946E-05,-0.785475
157,-28.61657,1.079882,-25.87519,0.0003374025,76.77901,-0.004915914,2.43329E-05,-0.6210043,3.545337E-05,-0.7838072
158,-28.57349,1.079882,-25.86552,0.0003292154,77.0761,-0.004974889,2.480127E-05,-0.6230342,3.574822E-05,-0.7821946
159,-28.53042,1.079882,-25.85605,0.000333808,77.36597,-0.005022645,2.51208E-05,-0.6250108,3.603573E-05,-0.7806161
160,-28.48769,1.079883,-25.84683,0.000333917,77.63971,-0.005089356,2.557102E-05,-0.6268739,3.642979E-05,-0.7791207
161,-28.44415,1.079883,-25.83773,0.0003381181,77.91632,-0.005138864,2.590201E-05,-0.6287527,3.672697E-05,-0.7776053
162,-28.40098,1.079883,-25.82884,0.0003292015,78.17965,-0.005196496,2.636386E-05,-0.630538,3.700864E-05,-0.7761584
163,-28.35795,1.079883,-25.82011,0.0003308719,78.43423,-0.005253217,2.674767E-05,-0.6322607,3.734269E-05,-0.7747557
164,-28.31464,1.079883,-25.81148,0.0003328262,78.69229,-0.005311747,2.714235E-05,-0.6340039,3.768817E-05,-0.7733299
165,-28.27153,1.079883,-25.80303,0.0003325978,78.93771,-0.00537924,2.759894E-05,-0.6356587,3.808336E-05,-0.7719702
166,-28.22835,1.079883,-25.79465,0.0003366038,79.18179,-0.00542623,2.791438E-05,-0.6373015,3.836277E-05,-0.7706146
167,-28.18515,1.079883,-25.78639,0.0003388792,79.4263,-0.005484123,2.830371E-05,-0.6389444,3.870445E-05,-0.769253
168,-28.14198,1.079883,-25.77831,0.0003285522,79.66296,-0.005551601,2.882997E-05,-0.6405317,3.904039E-05,-0.7679318
169,-28.09878,1.079883,-25.77034,0.0003327345,79.89734,-0.005598606,2.914517E-05,-0.6421011,3.931923E-05,-0.76662
170,-28.05559,1.079883,-25.76246,0.0003348,80.12163,-0.005655148,2.952584E-05,-0.6436003,3.965136E-05,-0.7653617
171,-28.01232,1.079884,-25.75464,0.0003368742,80.34586,-0.005712874,2.991451E-05,-0.6450968,3.999011E-05,-0.764101
172,-27.96904,1.079884,-25.74696,0.0003371937,80.56533,359.9942,3.03888E-05,-0.646559,4.040636E-05,-0.762864
173,-27.92573,1.079884,-25.73942,0.0003289886,80.78271,359.9942,3.082947E-05,-0.648005,4.066605E-05,-0.7616361
174,-27.88253,1.079884,-25.73202,0.0003317223,80.99326,359.9941,3.119186E-05,-0.6494033,4.098299E-05,-0.7604442
175,-27.83901,1.079884,-25.72464,0.0003343422,81.20773,359.994,3.157757E-05,-0.6508254,4.13202E-05,-0.7592274
176,-27.79561,1.079884,-25.7174,0.0003353236,81.41384,359.9939,3.226334E-05,-0.65219,4.198724E-05,-0.7580556
177,-27.75219,1.079884,-25.71029,0.0003378863,81.61594,359.9939,3.247148E-05,-0.6535259,4.211985E-05,-0.7569042
178,-27.70877,1.079884,-25.70333,0.0003385457,81.81432,359.9939,3.285773E-05,-0.6548353,4.243405E-05,-0.7557717
179,-27.66568,1.079884,-25.69651,0.0003306893,82.00435,359.9938,3.328455E-05,-0.6560877,4.268507E-05,-0.7546847
