SS-1 Robot Pose 
ID   x        y      
5717  -5.7589  30.6861 
5718  -5.8018  30.6798 
5719  -5.8463  30.6735 
5720  -5.8897  30.6673 
5721  -5.9349  30.6610 
5722  -5.9786  30.6550 
5723  -6.0209  30.6493 
5724  -6.0647  30.6435 
5725  -6.1103  30.6375 
5726  -6.1539  30.6319 
5727  -6.1979  30.6262 
5728  -6.2418  30.6208 
5729  -6.2857  30.6155 
5730  -6.3290  30.6103 
5731  -6.3726  30.6051 
5732  -6.4175  30.5999 
5733  -6.4620  30.5949 
5734  -6.5061  30.5900 
5735  -6.5501  30.5852 
5736  -6.5942  30.5806 
5737  -6.6386  30.5760 
5738  -6.6828  30.5716 
5739  -6.7270  30.5673 
5740  -6.7705  30.5632 
5741  -6.8144  30.5591 
5742  -6.8594  30.5551 
5743  -6.9035  30.5513 
5744  -6.9476  30.5476 
5745  -6.9917  30.5440 
5746  -7.0346  30.5406 
5747  -7.0790  30.5372 
5748  -7.1246  30.5339 
5749  -7.1687  30.5308 
5750  -7.2129  30.5277 
5751  -7.2571  30.5248 
5752  -7.3005  30.5221 
5753  -7.3448  30.5194 
5754  -7.3896  30.5167 
5755  -7.4337  30.5142 
5756  -7.4779  30.5118 
5757  -7.5221  30.5096 
5758  -7.5663  30.5074 
5759  -7.6104  30.5052 
5760  -7.6539  30.5032 
5761  -7.6967  30.5013 
5762  -7.7412  30.4995 
5763  -7.7867  30.4976 
5764  -7.8313  30.4958 
5765  -7.8754  30.4941 
5766  -7.9195  30.4926 
5767  -7.9637  30.4912 
5768  -8.0065  30.4898 
5769  -8.0512  30.4884 
5770  -8.0949  30.4871 
5771  -8.1391  30.4859 
5772  -8.1840  30.4846 
5773  -8.2284  30.4835 
5774  -8.2726  30.4824 
5775  -8.3149  30.4814 
5776  -8.3588  30.4805 
5777  -8.4042  30.4796 
5778  -8.4477  30.4789 
5779  -8.4926  30.4781 
5780  -8.5372  30.4773 
5781  -8.5806  30.4766 
5782  -8.6251  30.4760 
5783  -8.6689  30.4756 
5784  -8.7134  30.4753 
5785  -8.7576  30.4751 
5786  -8.8014  30.4750 
5787  -8.8444  30.4750 
5788  -8.8872  30.4749 
5789  -8.9325  30.4749 
5790  -8.9759  30.4749 
5791  -9.0207  30.4749 
5792  -9.0657  30.4749 
5793  -9.1094  30.4749 
5794  -9.1538  30.4750 
5795  -9.1975  30.4754 
5796  -9.2408  30.4759 
5797  -9.2850  30.4766 
5798  -9.3284  30.4773 
5799  -9.3736  30.4780 
5800  -9.4178  30.4790 
5801  -9.4611  30.4800 
5802  -9.5056  30.4811 
5803  -9.5492  30.4824 
5804  -9.5935  30.4838 
5805  -9.6375  30.4855 
5806  -9.6801  30.4871 
5807  -9.7247  30.4890 
5808  -9.7691  30.4911 
5809  -9.8130  30.4933 
5810  -9.8570  30.4957 
5811  -9.9009  30.4983 
5812  -9.9441  30.5010 
5813  -9.9888  30.5040 
5814 -10.0329  30.5073 
5815 -10.0764  30.5106 
5816 -10.1207  30.5143 
5817 -10.1647  30.5181 
5818 -10.2086  30.5221 
5819 -10.2525  30.5265 
5820 -10.2964  30.5310 
5821 -10.3402  30.5356 
5822 -10.3840  30.5406 
5823 -10.4277  30.5458 
5824 -10.4715  30.5513 
5825 -10.5150  30.5569 
5826 -10.5585  30.5628 
5827 -10.6026  30.5691 
5828 -10.6462  30.5755 
5829 -10.6897  30.5822 
5830 -10.7332  30.5892 
5831 -10.7767  30.5965 
5832 -10.8201  30.6040 
5833 -10.8637  30.6119 
5834 -10.9073  30.6200 
5835 -10.9507  30.6284 
5836 -10.9940  30.6371 
5837 -11.0375  30.6461 
5838 -11.0808  30.6554 
5839 -11.1239  30.6649 
5840 -11.1674  30.6750 
5841 -11.2101  30.6852 
5842 -11.2535  30.6960 
5843 -11.2965  30.7070 
5844 -11.3393  30.7185 
5845 -11.3820  30.7304 
5846 -11.4245  30.7428 
5847 -11.4669  30.7555 
5848 -11.5085  30.7686 
5849 -11.5511  30.7826 
5850 -11.5923  30.7967 
5851 -11.6345  30.8117 
5852 -11.6754  30.8269 
5853 -11.7171  30.8431 
5854 -11.7579  30.8596 
5855 -11.7985  30.8768 
5856 -11.8387  30.8945 
5857 -11.8786  30.9129 
5858 -11.9175  30.9317 
5859 -11.9564  30.9512 
5860 -11.9961  30.9721 
5861 -12.0343  30.9931 
5862 -12.0731  31.0154 
5863 -12.1102  31.0377 
5864 -12.1482  31.0617 
5865 -12.1851  31.0859 
5866 -12.2210  31.1106 
5867 -12.2558  31.1357 
5868 -12.2918  31.1627 
5869 -12.3257  31.1894 
5870 -12.3600  31.2177 
5871 -12.3926  31.2458 
5872 -12.4255  31.2756 
5873 -12.4570  31.3054 
5874 -12.4880  31.3363 
5875 -12.5179  31.3677 
5876 -12.5470  31.3998 
5877 -12.5752  31.4325 
5878 -12.6025  31.4659 
5879 -12.6288  31.5000 
5880 -12.6541  31.5346 
5881 -12.6783  31.5699 
5882 -12.7016  31.6059 
5883 -12.7237  31.6422 
5884 -12.7451  31.6799 
5885 -12.7650  31.7177 
5886 -12.7841  31.7565 
5887 -12.8016  31.7947 
5888 -12.8179  31.8328 
5889 -12.8342  31.8739 
5890 -12.8497  31.9158 
5891 -12.8637  31.9565 
5892 -12.8768  31.9977 
5893 -12.8894  32.0401 
5894 -12.9009  32.0816 
5895 -12.9117  32.1235 
5896 -12.9221  32.1671 
5897 -12.9318  32.2104 
5898 -12.9406  32.2527 
5899 -12.9491  32.2963 
5900 -12.9573  32.3414 
5901 -12.9647  32.3847 
5902 -12.9717  32.4286 
5903 -12.9784  32.4728 
5904 -12.9846  32.5169 
5905 -12.9908  32.5623 
5906 -12.9965  32.6065 
5907 -13.0019  32.6500 
5908 -13.0072  32.6942 
5909 -13.0125  32.7393 
5910 -13.0175  32.7833 
5911 -13.0224  32.8265 
5912 -13.0273  32.8706 
5913 -13.0322  32.9151 
5914 -13.0369  32.9585 
5915 -13.0419  33.0029 
5916 -13.0469  33.0470 
5917 -13.0520  33.0904 
5918 -13.0572  33.1336 
5919 -13.0624  33.1756 
5920 -13.0679  33.2185 
5921 -13.0737  33.2619 
5922 -13.0797  33.3040 
5923 -13.0859  33.3459 
5924 -13.0924  33.3874 
5925 -13.0992  33.4287 
5926 -13.1020  33.4449 
5927 -13.1029  33.4498 
5928 -13.1043  33.4576 
5929 -13.1059  33.4666 
5930 -13.1074  33.4752 
5931 -13.1086  33.4817 
5932 -13.1091  33.4845 
5933 -13.1166  33.5241 
5934 -13.1246  33.5635 
5935 -13.1331  33.6035 
5936 -13.1419  33.6423 
5937 -13.1514  33.6811 
5938 -13.1612  33.7193 
5939 -13.1716  33.7570 
5940 -13.1825  33.7943 
5941 -13.1939  33.8309 
5942 -13.2059  33.8673 
5943 -13.2184  33.9030 
5944 -13.2316  33.9382 
5945 -13.2454  33.9729 
5946 -13.2598  34.0068 
5947 -13.2749  34.0403 
5948 -13.2906  34.0731 
5949 -13.3070  34.1052 
5950 -13.3243  34.1369 
5951 -13.3423  34.1678 
5952 -13.3610  34.1981 
5953 -13.3806  34.2276 
5954 -13.4010  34.2564 
5955 -13.4223  34.2844 
5956 -13.4445  34.3117 
5957 -13.4675  34.3380 
5958 -13.4917  34.3638 
5959 -13.5168  34.3886 
5960 -13.5429  34.4126 
5961 -13.5701  34.4357 
5962 -13.5983  34.4579 
5963 -13.6274  34.4793 
5964 -13.6575  34.4999 
5965 -13.6883  34.5196 
5966 -13.7203  34.5386 
5967 -13.7532  34.5570 
5968 -13.7867  34.5746 
5969 -13.8211  34.5915 
5970 -13.8561  34.6078 
5971 -13.8916  34.6233 
5972 -13.9273  34.6381 
5973 -13.9652  34.6528 
5974 -14.0026  34.6667 
5975 -14.0400  34.6797 
5976 -14.0791  34.6928 
5977 -14.1183  34.7051 
5978 -14.1575  34.7170 
5979 -14.1974  34.7284 
5980 -14.2372  34.7394 
5981 -14.2771  34.7499 
5982 -14.3185  34.7603 
5983 -14.3590  34.7702 
5984 -14.4004  34.7799 
5985 -14.4414  34.7892 
5986 -14.4819  34.7980 
5987 -14.5239  34.8069 
5988 -14.5645  34.8152 
5989 -14.6075  34.8236 
5990 -14.6497  34.8316 
5991 -14.6915  34.8392 
5992 -14.7338  34.8467 
5993 -14.7755  34.8538 
5994 -14.8171  34.8606 
5995 -14.8608  34.8674 
5996 -14.9034  34.8739 
5997 -14.9458  34.8801 
5998 -14.9881  34.8860 
5999 -15.0311  34.8919 
6000 -15.0731  34.8974 
6001 -15.1170  34.9029 
6002 -15.1602  34.9082 
6003 -15.2028  34.9132 
6004 -15.2465  34.9181 
6005 -15.2891  34.9228 
6006 -15.3317  34.9272 
6007 -15.3759  34.9318 
6008 -15.4192  34.9360 
6009 -15.4633  34.9402 
6010 -15.5066  34.9442 
6011 -15.5507  34.9481 
6012 -15.5943  34.9518 
6013 -15.6377  34.9554 
6014 -15.6805  34.9588 
6015 -15.7240  34.9622 
6016 -15.7687  34.9656 
6017 -15.8123  34.9687 
6018 -15.8559  34.9718 
6019 -15.8983  34.9747 
6020 -15.9412  34.9775 
6021 -15.9864  34.9804 
6022 -16.0304  34.9830 
6023 -16.0740  34.9856 
6024 -16.1181  34.9881 
6025 -16.1617  34.9906 
6026 -16.2050  34.9930 
6027 -16.2486  34.9952 
6028 -16.2933  34.9975 
6029 -16.3370  34.9996 
6030 -16.3809  35.0017 
6031 -16.4235  35.0037 
6032 -16.4672  35.0057 
6033 -16.5123  35.0077 
6034 -16.5544  35.0095 
6035 -16.5972  35.0113 
6036 -16.6430  35.0132 
6037 -16.6877  35.0150 
6038 -16.7315  35.0167 
6039 -16.7754  35.0185 
6040 -16.8192  35.0202 
6041 -16.8616  35.0218 
6042 -16.9053  35.0233 
6043 -16.9495  35.0248 
6044 -16.9937  35.0262 
6045 -17.0375  35.0276 
6046 -17.0816  35.0289 
6047 -17.1263  35.0303 
6048 -17.1704  35.0316 
6049 -17.2136  35.0328 
6050 -17.2577  35.0341 
6051 -17.3012  35.0353 
6052 -17.3431  35.0365 
6053 -17.3883  35.0377 
6054 -17.4333  35.0389 
6055 -17.4759  35.0401 
6056 -17.5206  35.0413 
6057 -17.5654  35.0425 
6058 -17.6094  35.0437 
6059 -17.6533  35.0449 
6060 -17.6962  35.0462 
6061 -17.7406  35.0474 
6062 -17.7840  35.0487 
6063 -17.8286  35.0501 
6064 -17.8722  35.0514 
6065 -17.9145  35.0527 
6066 -17.9590  35.0542 
6067 -18.0039  35.0557 
6068 -18.0485  35.0572 
6069 -18.0927  35.0590 
6070 -18.1358  35.0607 
6071 -18.1802  35.0626 
6072 -18.2245  35.0645 
6073 -18.2682  35.0664 
6074 -18.3123  35.0684 
6075 -18.3563  35.0706 
6076 -18.4003  35.0730 
6077 -18.4443  35.0755 
6078 -18.4883  35.0781 
6079 -18.5317  35.0808 
6080 -18.5760  35.0837 
6081 -18.6201  35.0866 
6082 -18.6635  35.0897 
6083 -18.7080  35.0931 
6084 -18.7510  35.0964 
6085 -18.7952  35.0999 
6086 -18.8400  35.1036 
6087 -18.8842  35.1074 
6088 -18.9281  35.1112 
6089 -18.9711  35.1150 
6090 -19.0160  35.1192 
6091 -19.0597  35.1235 
6092 -19.1040  35.1279 
6093 -19.1473  35.1322 
6094 -19.1907  35.1367 
6095 -19.2359  35.1415 
6096 -19.2800  35.1463 
6097 -19.3237  35.1512 
6098 -19.3667  35.1561 
6099 -19.4116  35.1614 
6100 -19.4557  35.1666 
6101 -19.4994  35.1719 
6102 -19.5434  35.1774 
6103 -19.5860  35.1829 
6104 -19.6303  35.1887 
6105 -19.6744  35.1946 
6106 -19.7177  35.2006 
6107 -19.7616  35.2069 
6108 -19.8054  35.2133 
6109 -19.8490  35.2200 
6110 -19.8923  35.2268 
6111 -19.9360  35.2339 
6112 -19.9794  35.2412 
6113 -20.0223  35.2487 
6114 -20.0661  35.2566 
6115 -20.1094  35.2646 
6116 -20.1527  35.2731 
6117 -20.1960  35.2817 
6118 -20.2393  35.2908 
6119 -20.2826  35.3001 
6120 -20.3257  35.3097 
6121 -20.3687  35.3197 
6122 -20.4118  35.3302 
6123 -20.4548  35.3409 
6124 -20.4977  35.3521 
6125 -20.5402  35.3636 
6126 -20.5833  35.3757 
6127 -20.6261  35.3882 
6128 -20.6685  35.4012 
6129 -20.7108  35.4147 
6130 -20.7526  35.4286 
6131 -20.7942  35.4431 
6132 -20.8360  35.4584 
6133 -20.8767  35.4740 
6134 -20.9179  35.4906 
6135 -20.9580  35.5076 
6136 -20.9982  35.5255 
6137 -21.0374  35.5438 
6138 -21.0756  35.5626 
6139 -21.1146  35.5829 
6140 -21.1529  35.6039 
6141 -21.1897  35.6252 
6142 -21.2267  35.6478 
6143 -21.2630  35.6714 
6144 -21.2982  35.6955 
6145 -21.3329  35.7208 
6146 -21.3666  35.7469 
6147 -21.3997  35.7741 
6148 -21.4316  35.8021 
6149 -21.4623  35.8306 
6150 -21.4934  35.8614 
6151 -21.5227  35.8923 
6152 -21.5510  35.9241 
6153 -21.5781  35.9564 
6154 -21.6042  35.9896 
6155 -21.6297  36.0244 
6156 -21.6535  36.0590 
6157 -21.6767  36.0953 
6158 -21.6983  36.1316 
6159 -21.7184  36.1683 
6160 -21.7373  36.2055 
6161 -21.7554  36.2446 
6162 -21.7718  36.2833 
6163 -21.7868  36.3225 
6164 -21.8003  36.3618 
6165 -21.8123  36.4015 
6166 -21.8232  36.4429 
6167 -21.8323  36.4837 
6168 -21.8398  36.5248 
6169 -21.8458  36.5662 
6170 -21.8502  36.6078 
6171 -21.8529  36.6490 
6172 -21.8540  36.6902 
6173 -21.8536  36.7334 
6174 -21.8515  36.7755 
6175 -21.8480  36.8164 
6176 -21.8429  36.8572 
6177 -21.8361  36.8999 
6178 -21.8280  36.9407 
6179 -21.8182  36.9825 
6180 -21.8071  37.0232 
6181 -21.7943  37.0647 
6182 -21.7806  37.1038 
6183 -21.7653  37.1430 
6184 -21.7481  37.1828 
6185 -21.7302  37.2206 
6186 -21.7104  37.2589 
6187 -21.6894  37.2963 
6188 -21.6677  37.3319 
6189 -21.6445  37.3670 
6190 -21.6195  37.4022 
6191 -21.5938  37.4357 
6192 -21.5665  37.4687 
6193 -21.5383  37.5003 
6194 -21.5090  37.5309 
6195 -21.4786  37.5604 
6196 -21.4472  37.5889 
6197 -21.4155  37.6156 
6198 -21.3822  37.6420 
6199 -21.3472  37.6680 
6200 -21.3129  37.6919 
6201 -21.2771  37.7153 
6202 -21.2394  37.7385 
6203 -21.2022  37.7600 
6204 -21.1641  37.7807 
6205 -21.1249  37.8008 
6206 -21.0853  37.8199 
6207 -21.0453  37.8381 
6208 -21.0051  37.8554 
6209 -20.9641  37.8720 
6210 -20.9225  37.8879 
6211 -20.8807  37.9029 
6212 -20.8386  37.9173 
6213 -20.7962  37.9309 
6214 -20.7540  37.9436 
6215 -20.7110  37.9559 
6216 -20.6675  37.9676 
6217 -20.6243  37.9785 
6218 -20.5810  37.9889 
6219 -20.5376  37.9986 
6220 -20.4946  38.0077 
6221 -20.4520  38.0161 
6222 -20.4076  38.0243 
6223 -20.3646  38.0318 
6224 -20.3208  38.0389 
6225 -20.2756  38.0457 
6226 -20.2317  38.0519 
6227 -20.1874  38.0577 
6228 -20.1434  38.0630 
6229 -20.0992  38.0680 
6230 -20.0550  38.0726 
6231 -20.0118  38.0768 
6232 -19.9668  38.0808 
6233 -19.9229  38.0844 
6234 -19.8781  38.0878 
6235 -19.8342  38.0909 
6236 -19.7895  38.0937 
6237 -19.7457  38.0963 
6238 -19.7011  38.0988 
6239 -19.6566  38.1010 
6240 -19.6124  38.1030 
6241 -19.5687  38.1049 
6242 -19.5260  38.1066 
6243 -19.4805  38.1082 
6244 -19.4366  38.1097 
6245 -19.3919  38.1110 
6246 -19.3481  38.1123 
6247 -19.3036  38.1134 
6248 -19.2597  38.1144 
6249 -19.2155  38.1153 
6250 -19.1715  38.1161 
6251 -19.1279  38.1168 
6252 -19.0839  38.1175 
6253 -19.0408  38.1181 
6254 -18.9960  38.1185 
6255 -18.9524  38.1189 
6256 -18.9080  38.1192 
6257 -18.8645  38.1195 
6258 -18.8203  38.1198 
6259 -18.7771  38.1201 
6260 -18.7327  38.1203 
6261 -18.6894  38.1205 
6262 -18.6462  38.1207 
6263 -18.6020  38.1208 
6264 -18.5577  38.1209 
6265 -18.5140  38.1210 
6266 -18.4715  38.1210 
6267 -18.4273  38.1210 
6268 -18.3829  38.1210 
6269 -18.3393  38.1210 
6270 -18.2961  38.1210 
6271 -18.2519  38.1210 
6272 -18.2086  38.1210 
6273 -18.1647  38.1210 
6274 -18.1211  38.1210 
6275 -18.0775  38.1210 
6276 -18.0339  38.1209 
6277 -17.9903  38.1209 
6278 -17.9468  38.1209 
6279 -17.9033  38.1209 
6280 -17.8597  38.1208 
6281 -17.8166  38.1208 
6282 -17.7727  38.1208 
6283 -17.7292  38.1207 
6284 -17.6857  38.1207 
6285 -17.6421  38.1206 
6286 -17.5986  38.1206 
6287 -17.5551  38.1206 
6288 -17.5114  38.1205 
6289 -17.4681  38.1205 
6290 -17.4243  38.1204 
6291 -17.3808  38.1204 
6292 -17.3371  38.1203 
6293 -17.2935  38.1202 
6294 -17.2502  38.1202 
6295 -17.2070  38.1201 
6296 -17.1626  38.1201 
6297 -17.1190  38.1200 
6298 -17.0754  38.1200 
6299 -17.0319  38.1199 
6300 -16.9890  38.1198 
6301 -16.9446  38.1198 
6302 -16.9014  38.1197 
6303 -16.8573  38.1196 
6304 -16.8140  38.1196 
6305 -16.7697  38.1195 
6306 -16.7260  38.1194 
6307 -16.6824  38.1193 
6308 -16.6390  38.1193 
6309 -16.5950  38.1192 
6310 -16.5516  38.1191 
6311 -16.5090  38.1191 
6312 -16.4640  38.1190 
6313 -16.4200  38.1189 
6314 -16.3763  38.1188 
6315 -16.3325  38.1187 
6316 -16.2888  38.1187 
6317 -16.2454  38.1186 
6318 -16.2029  38.1185 
6319 -16.1583  38.1184 
6320 -16.1139  38.1183 
6321 -16.0699  38.1182 
6322 -16.0261  38.1181 
6323 -15.9823  38.1180 
6324 -15.9386  38.1179 
6325 -15.8952  38.1178 
6326 -15.8503  38.1177 
6327 -15.8062  38.1176 
6328 -15.7625  38.1174 
6329 -15.7191  38.1173 
6330 -15.6739  38.1171 
6331 -15.6306  38.1169 
6332 -15.5871  38.1166 
6333 -15.5416  38.1159 
6334 -15.4965  38.1151 
6335 -15.4521  38.1141 
6336 -15.4077  38.1130 
6337 -15.3632  38.1118 
6338 -15.3185  38.1103 
6339 -15.2738  38.1085 
6340 -15.2296  38.1064 
6341 -15.1853  38.1039 
6342 -15.1395  38.1008 
6343 -15.0956  38.0974 
6344 -15.0516  38.0935 
6345 -15.0058  38.0888 
6346 -14.9612  38.0836 
6347 -14.9148  38.0775 
6348 -14.8700  38.0709 
6349 -14.8261  38.0636 
6350 -14.7826  38.0554 
6351 -14.7398  38.0461 
6352 -14.6986  38.0361 
6353 -14.6560  38.0246 
6354 -14.6150  38.0125 
6355 -14.5744  37.9992 
6356 -14.5352  37.9851 
6357 -14.4960  37.9697 
6358 -14.4557  37.9524 
6359 -14.4169  37.9343 
6360 -14.3788  37.9152 
6361 -14.3413  37.8949 
6362 -14.3051  37.8740 
6363 -14.2687  37.8515 
6364 -14.2330  37.8280 
6365 -14.1979  37.8035 
6366 -14.1622  37.7771 
6367 -14.1290  37.7511 
6368 -14.0970  37.7246 
6369 -14.0640  37.6959 
6370 -14.0308  37.6654 
6371 -13.9997  37.6354 
6372 -13.9693  37.6043 
6373 -13.9390  37.5720 
6374 -13.9106  37.5402 
6375 -13.8822  37.5068 
6376 -13.8548  37.4729 
6377 -13.8279  37.4381 
6378 -13.8018  37.4028 
6379 -13.7765  37.3668 
6380 -13.7523  37.3307 
6381 -13.7295  37.2951 
6382 -13.7067  37.2578 
6383 -13.6840  37.2190 
6384 -13.6622  37.1798 
6385 -13.6414  37.1407 
6386 -13.6216  37.1019 
6387 -13.6023  37.0622 
6388 -13.5838  37.0225 
6389 -13.5657  36.9821 
6390 -13.5482  36.9413 
6391 -13.5314  36.9004 
6392 -13.5152  36.8592 
6393 -13.4999  36.8186 
6394 -13.4846  36.7765 
6395 -13.4702  36.7351 
6396 -13.4558  36.6925 
6397 -13.4424  36.6508 
6398 -13.4290  36.6077 
6399 -13.4165  36.5659 
6400 -13.4040  36.5223 
6401 -13.3918  36.4788 
6402 -13.3803  36.4358 
6403 -13.3691  36.3926 
6404 -13.3582  36.3493 
6405 -13.3481  36.3076 
6406 -13.3379  36.2641 
6407 -13.3278  36.2197 
6408 -13.3183  36.1765 
6409 -13.3095  36.1346 
6410 -13.3004  36.0902 
6411 -13.2921  36.0477 
6412 -13.2836  36.0031 
6413 -13.2754  35.9585 
6414 -13.2678  35.9147 
6415 -13.2606  35.8722 
6416 -13.2535  35.8286 
6417 -13.2468  35.7854 
6418 -13.2401  35.7406 
6419 -13.2337  35.6958 
6420 -13.2278  35.6525 
6421 -13.2219  35.6080 
6422 -13.2164  35.5639 
6423 -13.2112  35.5200 
6424 -13.2062  35.4760 
6425 -13.2014  35.4321 
6426 -13.1969  35.3887 
6427 -13.1928  35.3457 
6428 -13.1887  35.3007 
6429 -13.1848  35.2563 
6430 -13.1813  35.2124 
6431 -13.1779  35.1683 
6432 -13.1749  35.1243 
6433 -13.1720  35.0803 
6434 -13.1694  35.0365 
6435 -13.1671  34.9923 
6436 -13.1651  34.9496 
6437 -13.1632  34.9044 
6438 -13.1617  34.8605 
6439 -13.1605  34.8168 
6440 -13.1594  34.7724 
6441 -13.1587  34.7283 
6442 -13.1582  34.6843 
6443 -13.1580  34.6402 
6444 -13.1582  34.5962 
6445 -13.1585  34.5522 
6446 -13.1592  34.5082 
6447 -13.1602  34.4642 
6448 -13.1614  34.4201 
6449 -13.1630  34.3760 
6450 -13.1648  34.3320 
6451 -13.1670  34.2880 
6452 -13.1695  34.2439 
6453 -13.1723  34.1997 
6454 -13.1754  34.1556 
6455 -13.1788  34.1116 
6456 -13.1826  34.0673 
6457 -13.1867  34.0232 
6458 -13.1911  33.9792 
6459 -13.1959  33.9348 
6460 -13.2011  33.8904 
6461 -13.2065  33.8463 
6462 -13.2124  33.8024 
6463 -13.2187  33.7576 
6464 -13.2252  33.7135 
6465 -13.2323  33.6696 
6466 -13.2396  33.6259 
6467 -13.2473  33.5825 
6468 -13.2554  33.5390 
6469 -13.2641  33.4952 
6470 -13.2730  33.4516 
6471 -13.2824  33.4082 
6472 -13.2921  33.3648 
6473 -13.3024  33.3213 
6474 -13.3129  33.2785 
6475 -13.3238  33.2360 
6476 -13.3355  33.1922 
6477 -13.3476  33.1488 
6478 -13.3600  33.1062 
6479 -13.3731  33.0632 
6480 -13.3866  33.0210 
6481 -13.4006  32.9785 
6482 -13.4152  32.9363 
6483 -13.4303  32.8946 
6484 -13.4461  32.8528 
6485 -13.4624  32.8114 
6486 -13.4793  32.7703 
6487 -13.4969  32.7295 
6488 -13.5150  32.6890 
6489 -13.5338  32.6490 
6490 -13.5532  32.6094 
6491 -13.5733  32.5701 
6492 -13.5937  32.5318 
6493 -13.6159  32.4920 
6494 -13.6382  32.4539 
6495 -13.6612  32.4162 
6496 -13.6850  32.3789 
6497 -13.7093  32.3424 
6498 -13.7343  32.3065 
6499 -13.7608  32.2702 
6500 -13.7873  32.2354 
6501 -13.8146  32.2010 
6502 -13.8431  32.1666 
6503 -13.8716  32.1336 
6504 -13.9020  32.1000 
6505 -13.9322  32.0680 
6506 -13.9628  32.0368 
6507 -13.9945  32.0059 
6508 -14.0265  31.9760 
6509 -14.0602  31.9458 
6510 -14.0937  31.9171 
6511 -14.1278  31.8892 
6512 -14.1616  31.8627 
6513 -14.1958  31.8370 
6514 -14.2329  31.8105 
6515 -14.2692  31.7857 
6516 -14.3058  31.7619 
6517 -14.3437  31.7385 
6518 -14.3805  31.7168 
6519 -14.4182  31.6958 
6520 -14.4582  31.6746 
6521 -14.4972  31.6552 
6522 -14.5366  31.6366 
6523 -14.5764  31.6188 
6524 -14.6165  31.6019 
6525 -14.6569  31.5857 
6526 -14.6982  31.5700 
6527 -14.7394  31.5552 
6528 -14.7808  31.5410 
6529 -14.8225  31.5274 
6530 -14.8646  31.5143 
6531 -14.9068  31.5018 
6532 -14.9481  31.4900 
6533 -14.9901  31.4785 
6534 -15.0341  31.4670 
6535 -15.0779  31.4559 
6536 -15.1211  31.4453 
6537 -15.1644  31.4350 
6538 -15.2062  31.4253 
6539 -15.2487  31.4157 
6540 -15.2937  31.4056 
6541 -15.3383  31.3959 
6542 -15.3816  31.3865 
6543 -15.4254  31.3770 
6544 -15.4691  31.3677 
6545 -15.5129  31.3583 
6546 -15.5568  31.3489 
6547 -15.5999  31.3397 
6548 -15.6439  31.3304 
6549 -15.6875  31.3212 
6550 -15.7314  31.3121 
6551 -15.7754  31.3029 
6552 -15.8191  31.2938 
6553 -15.8629  31.2848 
6554 -15.9058  31.2761 
6555 -15.9477  31.2678 
6556 -15.9917  31.2592 
6557 -16.0372  31.2504 
6558 -16.0806  31.2422 
6559 -16.1247  31.2339 
6560 -16.1674  31.2261 
6561 -16.2116  31.2182 
6562 -16.2550  31.2106 
6563 -16.2995  31.2031 
6564 -16.3437  31.1957 
6565 -16.3874  31.1887 
6566 -16.4311  31.1819 
6567 -16.4745  31.1754 
6568 -16.5186  31.1690 
6569 -16.5620  31.1630 
6570 -16.6062  31.1570 
6571 -16.6503  31.1513 
6572 -16.6931  31.1459 
6573 -16.7377  31.1405 
6574 -16.7819  31.1353 
6575 -16.8251  31.1304 
6576 -16.8693  31.1255 
6577 -16.9126  31.1209 
6578 -16.9566  31.1164 
6579 -16.9994  31.1121 
6580 -17.0442  31.1077 
6581 -17.0886  31.1035 
6582 -17.1321  31.0995 
6583 -17.1762  31.0955 
6584 -17.2200  31.0916 
6585 -17.2639  31.0878 
6586 -17.3077  31.0841 
6587 -17.3514  31.0804 
6588 -17.3943  31.0768 
6589 -17.4389  31.0732 
6590 -17.4829  31.0697 
6591 -17.5266  31.0663 
6592 -17.5704  31.0628 
6593 -17.6137  31.0595 
6594 -17.6579  31.0560 
6595 -17.7011  31.0527 
6596 -17.7451  31.0493 
6597 -17.7882  31.0460 
6598 -17.8327  31.0425 
6599 -17.8758  31.0393 
6600 -17.9203  31.0359 
6601 -17.9644  31.0326 
6602 -18.0081  31.0293 
6603 -18.0520  31.0260 
6604 -18.0958  31.0228 
6605 -18.1388  31.0196 
6606 -18.1832  31.0163 
6607 -18.2270  31.0131 
6608 -18.2708  31.0099 
6609 -18.3141  31.0067 
6610 -18.3581  31.0035 
6611 -18.4020  31.0003 
6612 -18.4457  30.9972 
6613 -18.4892  30.9940 
6614 -18.5330  30.9908 
6615 -18.5766  30.9877 
6616 -18.6204  30.9845 
6617 -18.6641  30.9814 
6618 -18.7078  30.9782 
6619 -18.7515  30.9750 
6620 -18.7952  30.9719 
6621 -18.8389  30.9687 
6622 -18.8827  30.9656 
6623 -18.9263  30.9624 
6624 -18.9699  30.9593 
6625 -19.0139  30.9561 
6626 -19.0577  30.9529 
6627 -19.1015  30.9498 
6628 -19.1452  30.9467 
6629 -19.1890  30.9436 
6630 -19.2325  30.9405 
6631 -19.2764  30.9374 
6632 -19.3198  30.9343 
6633 -19.3642  30.9313 
6634 -19.4081  30.9282 
6635 -19.4519  30.9252 
6636 -19.4958  30.9222 
6637 -19.5396  30.9192 
6638 -19.5833  30.9163 
6639 -19.6262  30.9134 
6640 -19.6712  30.9103 
6641 -19.7151  30.9074 
6642 -19.7589  30.9045 
6643 -19.8028  30.9017 
6644 -19.8466  30.8988 
6645 -19.8902  30.8961 
